D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,212,271,262,317,non-bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,202,203,234,230,non-bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,475,268,529,296,non-bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,369,207,400,225,non-bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,440,239,484,260,non-bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,250,113,290,144,non-bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,387,227,417,244,non-bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,303,173,325,186,non-bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,413,212,443,231,non-bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,272,174,294,189,non-bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,393,197,422,214,non-bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,165,193,178,211,bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,205,181,228,198,non-bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,315,170,335,183,non-bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,550,250,569,276,bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,521,257,541,281,bike
D:/App Development/cctv_crash_detector/training_data/1004_flipped.jpg,481,233,495,249,bike
D:/App Development/cctv_crash_detector/training_data/1005.jpg,438,905,617,1049,non-bike
D:/App Development/cctv_crash_detector/training_data/1005.jpg,34,897,244,1102,non-bike
D:/App Development/cctv_crash_detector/training_data/1005.jpg,1569,794,1688,890,non-bike
D:/App Development/cctv_crash_detector/training_data/1005.jpg,1501,665,1602,748,non-bike
D:/App Development/cctv_crash_detector/training_data/1005.jpg,1190,600,1278,673,non-bike
D:/App Development/cctv_crash_detector/training_data/1005.jpg,1212,544,1310,613,non-bike
D:/App Development/cctv_crash_detector/training_data/1005.jpg,1332,478,1415,548,non-bike
D:/App Development/cctv_crash_detector/training_data/1005.jpg,1283,421,1367,464,non-bike
D:/App Development/cctv_crash_detector/training_data/1005.jpg,1405,421,1483,455,non-bike
D:/App Development/cctv_crash_detector/training_data/1005_flipped.jpg,1303,905,1482,1049,non-bike
D:/App Development/cctv_crash_detector/training_data/1005_flipped.jpg,1676,897,1886,1102,non-bike
D:/App Development/cctv_crash_detector/training_data/1005_flipped.jpg,232,794,351,890,non-bike
D:/App Development/cctv_crash_detector/training_data/1005_flipped.jpg,318,665,419,748,non-bike
D:/App Development/cctv_crash_detector/training_data/1005_flipped.jpg,642,600,730,673,non-bike
D:/App Development/cctv_crash_detector/training_data/1005_flipped.jpg,610,544,708,613,non-bike
D:/App Development/cctv_crash_detector/training_data/1005_flipped.jpg,505,478,588,548,non-bike
D:/App Development/cctv_crash_detector/training_data/1005_flipped.jpg,553,421,637,464,non-bike
D:/App Development/cctv_crash_detector/training_data/1005_flipped.jpg,437,421,515,455,non-bike
D:/App Development/cctv_crash_detector/training_data/1006.jpg,232,272,277,327,non-bike
D:/App Development/cctv_crash_detector/training_data/1006.jpg,325,197,356,220,non-bike
D:/App Development/cctv_crash_detector/training_data/1006.jpg,443,399,628,561,non-bike
D:/App Development/cctv_crash_detector/training_data/1006_flipped.jpg,363,272,408,327,non-bike
D:/App Development/cctv_crash_detector/training_data/1006_flipped.jpg,284,197,315,220,non-bike
D:/App Development/cctv_crash_detector/training_data/1006_flipped.jpg,12,399,197,561,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,380,405,414,456,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,360,335,387,364,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,379,308,400,333,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,388,286,404,302,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,71,356,124,389,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,27,353,83,382,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,41,323,90,357,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,2,342,57,381,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,203,301,229,318,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,127,312,167,337,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,176,300,202,315,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,152,297,178,313,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,145,328,184,352,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,193,282,213,295,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,222,279,237,291,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,260,276,277,287,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,246,273,262,283,non-bike
D:/App Development/cctv_crash_detector/training_data/1007.jpg,324,294,330,305,bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,194,405,228,456,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,221,335,248,364,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,208,308,229,333,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,204,286,220,302,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,484,356,537,389,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,525,353,581,382,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,518,323,567,357,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,551,342,606,381,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,379,301,405,318,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,441,312,481,337,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,406,300,432,315,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,430,297,456,313,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,424,328,463,352,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,395,282,415,295,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,371,279,386,291,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,331,276,348,287,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,346,273,362,283,non-bike
D:/App Development/cctv_crash_detector/training_data/1007_flipped.jpg,278,294,284,305,bike
D:/App Development/cctv_crash_detector/training_data/1008_flipped.jpg,778,758,1040,896,non-bike
D:/App Development/cctv_crash_detector/training_data/1008_flipped.jpg,920,837,1219,976,non-bike
D:/App Development/cctv_crash_detector/training_data/1009.jpg,215,423,309,499,non-bike
D:/App Development/cctv_crash_detector/training_data/1009.jpg,89,210,109,230,non-bike
D:/App Development/cctv_crash_detector/training_data/1009.jpg,113,251,141,276,non-bike
D:/App Development/cctv_crash_detector/training_data/1009.jpg,236,290,259,307,non-bike
D:/App Development/cctv_crash_detector/training_data/1009.jpg,125,205,133,219,bike
D:/App Development/cctv_crash_detector/training_data/1009_flipped.jpg,331,423,425,499,non-bike
D:/App Development/cctv_crash_detector/training_data/1009_flipped.jpg,531,210,551,230,non-bike
D:/App Development/cctv_crash_detector/training_data/1009_flipped.jpg,499,251,527,276,non-bike
D:/App Development/cctv_crash_detector/training_data/1009_flipped.jpg,381,290,404,307,non-bike
D:/App Development/cctv_crash_detector/training_data/1009_flipped.jpg,507,205,515,219,bike
D:/App Development/cctv_crash_detector/training_data/100_flipped.jpg,193,421,223,474,non-bike
D:/App Development/cctv_crash_detector/training_data/100_flipped.jpg,273,381,299,415,non-bike
D:/App Development/cctv_crash_detector/training_data/100_flipped.jpg,303,384,325,403,non-bike
D:/App Development/cctv_crash_detector/training_data/100_flipped.jpg,262,364,278,384,non-bike
D:/App Development/cctv_crash_detector/training_data/100_flipped.jpg,208,346,219,357,non-bike
D:/App Development/cctv_crash_detector/training_data/100_flipped.jpg,248,327,256,336,non-bike
D:/App Development/cctv_crash_detector/training_data/100_flipped.jpg,543,426,603,469,non-bike
D:/App Development/cctv_crash_detector/training_data/100_flipped.jpg,552,377,607,448,non-bike
D:/App Development/cctv_crash_detector/training_data/100_flipped.jpg,381,376,410,395,non-bike
D:/App Development/cctv_crash_detector/training_data/100_flipped.jpg,382,364,404,377,non-bike
D:/App Development/cctv_crash_detector/training_data/100_flipped.jpg,345,354,365,367,non-bike
D:/App Development/cctv_crash_detector/training_data/100_flipped.jpg,322,333,333,342,non-bike
D:/App Development/cctv_crash_detector/training_data/100_flipped.jpg,309,325,319,333,non-bike
D:/App Development/cctv_crash_detector/training_data/100_flipped.jpg,206,338,216,347,non-bike
D:/App Development/cctv_crash_detector/training_data/101.jpg,234,607,472,707,non-bike
D:/App Development/cctv_crash_detector/training_data/101.jpg,189,766,594,923,non-bike
D:/App Development/cctv_crash_detector/training_data/101.jpg,370,980,582,1329,non-bike
D:/App Development/cctv_crash_detector/training_data/1011.jpg,794,790,1032,907,non-bike
D:/App Development/cctv_crash_detector/training_data/1011.jpg,916,526,1049,592,non-bike
D:/App Development/cctv_crash_detector/training_data/1011.jpg,397,574,463,604,non-bike
D:/App Development/cctv_crash_detector/training_data/1011_flipped.jpg,888,790,1126,907,non-bike
D:/App Development/cctv_crash_detector/training_data/1011_flipped.jpg,871,526,1004,592,non-bike
D:/App Development/cctv_crash_detector/training_data/1011_flipped.jpg,1457,574,1523,604,non-bike
D:/App Development/cctv_crash_detector/training_data/1012.jpg,124,849,288,976,non-bike
D:/App Development/cctv_crash_detector/training_data/1012.jpg,757,538,820,612,non-bike
D:/App Development/cctv_crash_detector/training_data/1012.jpg,402,544,491,637,non-bike
D:/App Development/cctv_crash_detector/training_data/1012.jpg,741,671,800,729,non-bike
D:/App Development/cctv_crash_detector/training_data/1012.jpg,409,804,513,902,non-bike
D:/App Development/cctv_crash_detector/training_data/1012.jpg,38,808,173,902,non-bike
D:/App Development/cctv_crash_detector/training_data/1012.jpg,494,668,555,717,non-bike
D:/App Development/cctv_crash_detector/training_data/1012.jpg,513,576,547,611,non-bike
D:/App Development/cctv_crash_detector/training_data/1012.jpg,367,642,416,680,non-bike
D:/App Development/cctv_crash_detector/training_data/1012.jpg,547,615,584,645,non-bike
D:/App Development/cctv_crash_detector/training_data/1012.jpg,684,575,707,595,non-bike
D:/App Development/cctv_crash_detector/training_data/1012.jpg,589,565,611,584,non-bike
D:/App Development/cctv_crash_detector/training_data/1012.jpg,562,562,581,579,non-bike
D:/App Development/cctv_crash_detector/training_data/1012.jpg,543,572,560,593,non-bike
D:/App Development/cctv_crash_detector/training_data/1012_flipped.jpg,992,849,1156,976,non-bike
D:/App Development/cctv_crash_detector/training_data/1012_flipped.jpg,460,538,523,612,non-bike
D:/App Development/cctv_crash_detector/training_data/1012_flipped.jpg,789,544,878,637,non-bike
D:/App Development/cctv_crash_detector/training_data/1012_flipped.jpg,480,671,539,729,non-bike
D:/App Development/cctv_crash_detector/training_data/1012_flipped.jpg,767,804,871,902,non-bike
D:/App Development/cctv_crash_detector/training_data/1012_flipped.jpg,1107,808,1242,902,non-bike
D:/App Development/cctv_crash_detector/training_data/1012_flipped.jpg,725,668,786,717,non-bike
D:/App Development/cctv_crash_detector/training_data/1012_flipped.jpg,733,576,767,611,non-bike
D:/App Development/cctv_crash_detector/training_data/1012_flipped.jpg,864,642,913,680,non-bike
D:/App Development/cctv_crash_detector/training_data/1012_flipped.jpg,696,615,733,645,non-bike
D:/App Development/cctv_crash_detector/training_data/1012_flipped.jpg,573,575,596,595,non-bike
D:/App Development/cctv_crash_detector/training_data/1012_flipped.jpg,669,565,691,584,non-bike
D:/App Development/cctv_crash_detector/training_data/1012_flipped.jpg,699,562,718,579,non-bike
D:/App Development/cctv_crash_detector/training_data/1012_flipped.jpg,720,572,737,593,non-bike
D:/App Development/cctv_crash_detector/training_data/1013.jpg,1092,688,1279,793,non-bike
D:/App Development/cctv_crash_detector/training_data/1013.jpg,1518,923,1812,1098,non-bike
D:/App Development/cctv_crash_detector/training_data/1013.jpg,1265,588,1356,688,non-bike
D:/App Development/cctv_crash_detector/training_data/1013.jpg,1221,497,1297,565,non-bike
D:/App Development/cctv_crash_detector/training_data/1013.jpg,1434,421,1497,451,non-bike
D:/App Development/cctv_crash_detector/training_data/1014.jpg,387,849,623,1047,non-bike
D:/App Development/cctv_crash_detector/training_data/1014.jpg,412,841,511,955,non-bike
D:/App Development/cctv_crash_detector/training_data/1014.jpg,543,641,678,733,non-bike
D:/App Development/cctv_crash_detector/training_data/1014.jpg,634,581,774,663,non-bike
D:/App Development/cctv_crash_detector/training_data/1015.jpg,671,843,960,963,non-bike
D:/App Development/cctv_crash_detector/training_data/1015.jpg,841,749,1086,884,non-bike
D:/App Development/cctv_crash_detector/training_data/1015_flipped.jpg,960,843,1249,963,non-bike
D:/App Development/cctv_crash_detector/training_data/1015_flipped.jpg,834,749,1079,884,non-bike
D:/App Development/cctv_crash_detector/training_data/1016.jpg,731,827,1012,1070,non-bike
D:/App Development/cctv_crash_detector/training_data/1016.jpg,418,764,766,952,non-bike
D:/App Development/cctv_crash_detector/training_data/1016_flipped.jpg,908,827,1189,1070,non-bike
D:/App Development/cctv_crash_detector/training_data/1016_flipped.jpg,1154,764,1502,952,non-bike
D:/App Development/cctv_crash_detector/training_data/1017.jpg,935,419,1300,729,non-bike
D:/App Development/cctv_crash_detector/training_data/1017.jpg,1470,880,1847,1098,non-bike
D:/App Development/cctv_crash_detector/training_data/1017.jpg,295,517,906,863,non-bike
D:/App Development/cctv_crash_detector/training_data/1017_flipped.jpg,620,419,985,729,non-bike
D:/App Development/cctv_crash_detector/training_data/1017_flipped.jpg,73,880,450,1098,non-bike
D:/App Development/cctv_crash_detector/training_data/1017_flipped.jpg,1014,517,1625,863,non-bike
D:/App Development/cctv_crash_detector/training_data/1018.jpg,711,906,946,1069,non-bike
D:/App Development/cctv_crash_detector/training_data/1018.jpg,1074,750,1144,806,non-bike
D:/App Development/cctv_crash_detector/training_data/1018.jpg,1223,744,1346,798,non-bike
D:/App Development/cctv_crash_detector/training_data/1018.jpg,1138,710,1184,750,non-bike
D:/App Development/cctv_crash_detector/training_data/1018_flipped.jpg,974,906,1209,1069,non-bike
D:/App Development/cctv_crash_detector/training_data/1018_flipped.jpg,776,750,846,806,non-bike
D:/App Development/cctv_crash_detector/training_data/1018_flipped.jpg,574,744,697,798,non-bike
D:/App Development/cctv_crash_detector/training_data/1018_flipped.jpg,736,710,782,750,non-bike
D:/App Development/cctv_crash_detector/training_data/1019.jpg,237,307,344,430,non-bike
D:/App Development/cctv_crash_detector/training_data/1019.jpg,414,326,437,349,non-bike
D:/App Development/cctv_crash_detector/training_data/1019.jpg,389,281,408,295,non-bike
D:/App Development/cctv_crash_detector/training_data/1019.jpg,386,269,401,281,non-bike
D:/App Development/cctv_crash_detector/training_data/1019.jpg,433,252,445,261,non-bike
D:/App Development/cctv_crash_detector/training_data/1019.jpg,388,249,404,266,non-bike
D:/App Development/cctv_crash_detector/training_data/1019_flipped.jpg,264,307,371,430,non-bike
D:/App Development/cctv_crash_detector/training_data/1019_flipped.jpg,171,326,194,349,non-bike
D:/App Development/cctv_crash_detector/training_data/1019_flipped.jpg,200,281,219,295,non-bike
D:/App Development/cctv_crash_detector/training_data/1019_flipped.jpg,207,269,222,281,non-bike
D:/App Development/cctv_crash_detector/training_data/1019_flipped.jpg,163,252,175,261,non-bike
D:/App Development/cctv_crash_detector/training_data/1019_flipped.jpg,204,249,220,266,non-bike
D:/App Development/cctv_crash_detector/training_data/101_flipped.jpg,1448,607,1686,707,non-bike
D:/App Development/cctv_crash_detector/training_data/101_flipped.jpg,1326,766,1731,923,non-bike
D:/App Development/cctv_crash_detector/training_data/101_flipped.jpg,1338,980,1550,1329,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,266,178,295,207,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,223,178,256,210,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,167,194,205,226,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,135,151,162,168,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,105,141,132,155,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,45,155,78,172,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,101,200,152,240,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,264,263,316,335,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,154,127,173,138,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,66,163,103,183,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,283,125,296,139,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,178,125,194,135,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,122,131,140,142,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,221,118,233,127,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,14,292,93,336,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,319,154,329,179,bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,211,156,222,173,bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,170,116,184,124,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,281,114,293,125,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,30,122,49,132,non-bike
D:/App Development/cctv_crash_detector/training_data/102.jpg,95,108,109,116,non-bike
D:/App Development/cctv_crash_detector/training_data/1020.jpg,328,280,377,361,non-bike
D:/App Development/cctv_crash_detector/training_data/1020.jpg,274,194,319,262,non-bike
D:/App Development/cctv_crash_detector/training_data/1020.jpg,236,132,254,143,non-bike
D:/App Development/cctv_crash_detector/training_data/1020.jpg,305,127,325,145,non-bike
D:/App Development/cctv_crash_detector/training_data/1020.jpg,358,156,383,184,non-bike
D:/App Development/cctv_crash_detector/training_data/1020.jpg,290,132,299,145,bike
D:/App Development/cctv_crash_detector/training_data/1020.jpg,120,152,154,180,non-bike
D:/App Development/cctv_crash_detector/training_data/1020.jpg,129,178,141,193,bike
D:/App Development/cctv_crash_detector/training_data/1020.jpg,119,177,129,192,bike
D:/App Development/cctv_crash_detector/training_data/1020.jpg,367,134,385,153,non-bike
D:/App Development/cctv_crash_detector/training_data/1020_flipped.jpg,263,280,312,361,non-bike
D:/App Development/cctv_crash_detector/training_data/1020_flipped.jpg,321,194,366,262,non-bike
D:/App Development/cctv_crash_detector/training_data/1020_flipped.jpg,386,132,404,143,non-bike
D:/App Development/cctv_crash_detector/training_data/1020_flipped.jpg,315,127,335,145,non-bike
D:/App Development/cctv_crash_detector/training_data/1020_flipped.jpg,257,156,282,184,non-bike
D:/App Development/cctv_crash_detector/training_data/1020_flipped.jpg,341,132,350,145,bike
D:/App Development/cctv_crash_detector/training_data/1020_flipped.jpg,486,152,520,180,non-bike
D:/App Development/cctv_crash_detector/training_data/1020_flipped.jpg,499,178,511,193,bike
D:/App Development/cctv_crash_detector/training_data/1020_flipped.jpg,511,177,521,192,bike
D:/App Development/cctv_crash_detector/training_data/1020_flipped.jpg,255,134,273,153,non-bike
D:/App Development/cctv_crash_detector/training_data/1021.jpg,1452,514,1590,628,non-bike
D:/App Development/cctv_crash_detector/training_data/1021.jpg,887,564,1073,660,non-bike
